text,entity,headline,label,sentiment_str
"[TARGET: Sterlite] SAIL, Sterlite to exit Nifty index; UltraTech, Lupin to move in",Sterlite,"SAIL, Sterlite to exit Nifty index; UltraTech, Lupin to move in",0,negative
"[TARGET: AlfAccurate Advisors] Bearish on tyre companies: Rajesh Kothari, AlfAccurate Advisors",AlfAccurate Advisors,"Bearish on tyre companies: Rajesh Kothari, AlfAccurate Advisors",1,neutral
[TARGET: Cardamom] Cardamom futures fall 0.42 per cent on profit-booking,Cardamom,Cardamom futures fall 0.42 per cent on profit-booking,0,negative
"[TARGET: KR Choksey Securities] Keep UPL in your portfolio for long term returns: Deven Choksey, KR Choksey Securities",KR Choksey Securities,"Keep UPL in your portfolio for long term returns: Deven Choksey, KR Choksey Securities",1,neutral
"[TARGET: Nasdaq] Dow, S&P 500 fall on Fed nervousness; Nasdaq inches up",Nasdaq,"Dow, S&P 500 fall on Fed nervousness; Nasdaq inches up",2,positive
[TARGET: OMC stocks] OMC stocks likely to witness profit booking in short term: Deven Choksey,OMC stocks,OMC stocks likely to witness profit booking in short term: Deven Choksey,0,negative
[TARGET: Wall Street] Nikkei rises after Wall Street gains; market awaits US jobs data,Wall Street,Nikkei rises after Wall Street gains; market awaits US jobs data,2,positive
"[TARGET: CLSA] CLSA cuts target price for RIL to Rs 1,150, but retains a 'buy' call",CLSA,"CLSA cuts target price for RIL to Rs 1,150, but retains a 'buy' call",1,neutral
[TARGET: crude] Iran drops crude price to 3-year low in fight for Asia market share,crude,Iran drops crude price to 3-year low in fight for Asia market share,0,negative
"[TARGET: Sri Lankan stocks] Sri Lankan stocks at over three-week high on banks, diversified shares",Sri Lankan stocks,"Sri Lankan stocks at over three-week high on banks, diversified shares",2,positive
"[TARGET: SBI] SBI appoints B Sriram, VG Kannan as managing directors",SBI,"SBI appoints B Sriram, VG Kannan as managing directors",1,neutral
"[TARGET: Yuan] Yuan flat, central bank signals stability with steady midpoint",Yuan,"Yuan flat, central bank signals stability with steady midpoint",1,neutral
[TARGET: rupee bonds] IFC increases exposure limit in rupee bonds by $50 million,rupee bonds,IFC increases exposure limit in rupee bonds by $50 million,2,positive
"[TARGET: Nifty] Sensex, Nifty rangebound; here what experts are betting on",Nifty,"Sensex, Nifty rangebound; here what experts are betting on",1,neutral
[TARGET: Hong Kong shares] Hong Kong shares edge up on Shanghai-connector expectations,Hong Kong shares,Hong Kong shares edge up on Shanghai-connector expectations,2,positive
[TARGET: Hindalco] Hindalco slumps over 6% on coal block woes,Hindalco,Hindalco slumps over 6% on coal block woes,0,negative
[TARGET: PC Jeweller] PC Jeweller reports 47 pc drop in net profit to Rs 102.80 crore,PC Jeweller,PC Jeweller reports 47 pc drop in net profit to Rs 102.80 crore,0,negative
[TARGET: Mustard oil] Mustard oil declines on subdued local buying,Mustard oil,Mustard oil declines on subdued local buying,0,negative
[TARGET: pharma stocks] Sectoral churning behind recent correction in pharma stocks; present valuations look attractive: Gaurav Mehta,pharma stocks,Sectoral churning behind recent correction in pharma stocks; present valuations look attractive: Gaurav Mehta,2,positive
"[TARGET: Sensex] Sensex soars about 400 points; makes fresh life high of 25,416",Sensex,"Sensex soars about 400 points; makes fresh life high of 25,416",2,positive
[TARGET: Sensex] Grey IPO market shows signs of revival with Sensex scaling new peaks,Sensex,Grey IPO market shows signs of revival with Sensex scaling new peaks,1,neutral
[TARGET: HCL Tech] Use fall in HCL Tech to buy it: Gajendra Nagpal,HCL Tech,Use fall in HCL Tech to buy it: Gajendra Nagpal,2,positive
[TARGET: Rupee] Rupee trades lower against US dollar,Rupee,Rupee trades lower against US dollar,0,negative
[TARGET: Stylam Industries] Valuation gap with larger peer makes Stylam Industries an attractive option,Stylam Industries,Valuation gap with larger peer makes Stylam Industries an attractive option,2,positive
[TARGET: T-Bill] T-Bill rates spurt as investors link price to term repo,T-Bill,T-Bill rates spurt as investors link price to term repo,2,positive
"[TARGET: Motilal Oswal] Net worth of brokerage firms like Motilal Oswal, Rashesh Shah, Nirmal Jain up by 60%-140% due to current rally",Motilal Oswal,"Net worth of brokerage firms like Motilal Oswal, Rashesh Shah, Nirmal Jain up by 60%-140% due to current rally",2,positive
"[TARGET: dal] Arhar, its dal rise on pick up in demand",dal,"Arhar, its dal rise on pick up in demand",2,positive
"[TARGET: Jeera] Jeera, pepper decline on subdued demand",Jeera,"Jeera, pepper decline on subdued demand",0,negative
"[TARGET: logistics stocks] Capex cycle revival positive for market; prefer logistics stocks: Prakash Diwan, Altamount Capital Management",logistics stocks,"Capex cycle revival positive for market; prefer logistics stocks: Prakash Diwan, Altamount Capital Management",2,positive
"[TARGET: MRPL] MRPL: Outlook positive due to better margins, capex",MRPL,"MRPL: Outlook positive due to better margins, capex",2,positive
"[TARGET: Lupin] Lupin, Bharat Forge, 6 others added to MSCI India index",Lupin,"Lupin, Bharat Forge, 6 others added to MSCI India index",2,positive
[TARGET: IGL] IGL won't reap immediate benefits from shift to cleaner fuel: Deven Choksey,IGL,IGL won't reap immediate benefits from shift to cleaner fuel: Deven Choksey,1,neutral
[TARGET: Silver] Silver falls 0.36% in futures trade,Silver,Silver falls 0.36% in futures trade,0,negative
"[TARGET: HPCL] Enter HPCL on dips: Vinith Jain, Siddh Capital",HPCL,"Enter HPCL on dips: Vinith Jain, Siddh Capital",2,positive
"[TARGET: NALCO] NALCO net dips 21 pc to Rs 1,069 crore in FY12 on lower demand",NALCO,"NALCO net dips 21 pc to Rs 1,069 crore in FY12 on lower demand",0,negative
[TARGET: Wall Street] Wall Street slips from record; focus shifts to US Federal Reserve,Wall Street,Wall Street slips from record; focus shifts to US Federal Reserve,0,negative
[TARGET: Commexes] Commexes turnover in first fortnight of Nov dip by 65 per cent,Commexes,Commexes turnover in first fortnight of Nov dip by 65 per cent,0,negative
"[TARGET: Nifty] Sensex under pressure, Nifty slips below 7650; top 20 trading ideas",Nifty,"Sensex under pressure, Nifty slips below 7650; top 20 trading ideas",0,negative
[TARGET: India Inc] Bleak quarter seen for India Incs earnings growth amid low demand,India Inc,Bleak quarter seen for India Incs earnings growth amid low demand,0,negative
"[TARGET: Idea] Chart Check from IIFL Private Wealth for Monday, March 19: Idea, Ranbaxy",Idea,"Chart Check from IIFL Private Wealth for Monday, March 19: Idea, Ranbaxy",1,neutral
[TARGET: GSK Consumer] GSK Consumer gains 1.7% on in-line Q4 results,GSK Consumer,GSK Consumer gains 1.7% on in-line Q4 results,2,positive
[TARGET: Nifty] Nifty ends on flat note; Maruti tanks post Q3 results,Nifty,Nifty ends on flat note; Maruti tanks post Q3 results,1,neutral
[TARGET: Cipla] Cipla posts Rs 284 crore profit for Q3,Cipla,Cipla posts Rs 284 crore profit for Q3,2,positive
"[TARGET: green energy] VC, PE firms line up $1bn for green energy",green energy,"VC, PE firms line up $1bn for green energy",1,neutral
[TARGET: Sterling index] Sterling index at six-week high as chances of BoE rate hike grow,Sterling index,Sterling index at six-week high as chances of BoE rate hike grow,2,positive
"[TARGET: ARSS Infra] ARSS Infra gets Rs 114.49 cr order, stock jumps by over 7 pc",ARSS Infra,"ARSS Infra gets Rs 114.49 cr order, stock jumps by over 7 pc",2,positive
[TARGET: Royal Exchange] Royal Exchange appoints Mukesh Malhotra as new group head,Royal Exchange,Royal Exchange appoints Mukesh Malhotra as new group head,1,neutral
[TARGET: Sebi] Sebi announces new set of ESOP regulations,Sebi,Sebi announces new set of ESOP regulations,1,neutral
[TARGET: USL] Diageo launches $1.9 billion second open offer to hike USL stake to 55%,USL,Diageo launches $1.9 billion second open offer to hike USL stake to 55%,2,positive
[TARGET: cement sector] Stick to regional players in cement sector: Jagdish Malkani,cement sector,Stick to regional players in cement sector: Jagdish Malkani,1,neutral
[TARGET: BSE] UK Sinha says call on BSE listing in 6 months post-Sebi-FMC merger,BSE,UK Sinha says call on BSE listing in 6 months post-Sebi-FMC merger,1,neutral
[TARGET: Cimmco] Cimmco surges 10%; here's what the management says,Cimmco,Cimmco surges 10%; here's what the management says,2,positive
"[TARGET: Cognizant] Cognizant beats St, net zooms 43%",Cognizant,"Cognizant beats St, net zooms 43%",2,positive
[TARGET: Dabur] Dabur Q1 net up 13.33 per cent at Rs 210.81 cr,Dabur,Dabur Q1 net up 13.33 per cent at Rs 210.81 cr,2,positive
"[TARGET: Australia shares] Australia shares close 0.3% lower at two-week lows, retailers lift",Australia shares,"Australia shares close 0.3% lower at two-week lows, retailers lift",0,negative
[TARGET: ZEEL] ZEEL Q3 up 44.48 per cent to Rs 308.61 crore,ZEEL,ZEEL Q3 up 44.48 per cent to Rs 308.61 crore,2,positive
[TARGET: ICICI Bank] ICICI Bank in green ahead of  Q4 results; here's what to expect,ICICI Bank,ICICI Bank in green ahead of  Q4 results; here's what to expect,2,positive
[TARGET: cyclicals] Investors should be wary of cyclicals even if Narendra Modi wins,cyclicals,Investors should be wary of cyclicals even if Narendra Modi wins,0,negative
"[TARGET: steel] Saria, other steel remain flat in thin trade",steel,"Saria, other steel remain flat in thin trade",1,neutral
[TARGET: Mangalore Refinery and Petrochemicals] Mangalore Refinery and Petrochemicals  shares gain over 11% on robust earnings,Mangalore Refinery and Petrochemicals,Mangalore Refinery and Petrochemicals  shares gain over 11% on robust earnings,2,positive
"[TARGET: Radio Mirchi] Radio Mirchi net soars 59.4%, revenue up 12.3% in September quarter",Radio Mirchi,"Radio Mirchi net soars 59.4%, revenue up 12.3% in September quarter",2,positive
[TARGET: Edelweiss] Investors can remain in quality stock like L&T: Edelweiss,Edelweiss,Investors can remain in quality stock like L&T: Edelweiss,1,neutral
"[TARGET: Hindalco] Relief rally in JSPL, Hindalco as Supreme Court's comments on coal blocks",Hindalco,"Relief rally in JSPL, Hindalco as Supreme Court's comments on coal blocks",2,positive
[TARGET: Financial Technologies] Multi Commodity Exchange bidders want Financial Technologies to share vital information,Financial Technologies,Multi Commodity Exchange bidders want Financial Technologies to share vital information,2,positive
"[TARGET: Godrej] Opportunity awaits in many real estate companies; focus on Godrej, DLF: Deven Choksey",Godrej,"Opportunity awaits in many real estate companies; focus on Godrej, DLF: Deven Choksey",2,positive
"[TARGET: IndiGo] IndiGo set to launch Rs 2,500-crore initial public offering",IndiGo,"IndiGo set to launch Rs 2,500-crore initial public offering",1,neutral
[TARGET: Microsoft] Bill Gates dumped a huge amount of Microsoft stock this year,Microsoft,Bill Gates dumped a huge amount of Microsoft stock this year,0,negative
[TARGET: Sebi] Sebi rejects Alka India promoter plea for waiving interest,Sebi,Sebi rejects Alka India promoter plea for waiving interest,1,neutral
"[TARGET: Godrej] Prefer residential pack in real estate sector; Godrej, Sobha Developers top picks: Deven Choksey",Godrej,"Prefer residential pack in real estate sector; Godrej, Sobha Developers top picks: Deven Choksey",2,positive
[TARGET: Reliance Infrastructure] Reliance Infrastructure appoints M S Mehta as CEO,Reliance Infrastructure,Reliance Infrastructure appoints M S Mehta as CEO,1,neutral
[TARGET: Volkswagen] Platinum poised for worst quarter in 7 years on Volkswagen emissions scandal,Volkswagen,Platinum poised for worst quarter in 7 years on Volkswagen emissions scandal,0,negative
[TARGET: Soybeans] Soybeans rise to 10-month high after record crush in US mills,Soybeans,Soybeans rise to 10-month high after record crush in US mills,2,positive
[TARGET: Educomp] Selling range of 539-543 suggested for Educomp: www.aptartindia.com,Educomp,Selling range of 539-543 suggested for Educomp: www.aptartindia.com,0,negative
[TARGET: Mastek] Mastek: Company fails to make most of IT revival,Mastek,Mastek: Company fails to make most of IT revival,0,negative
[TARGET: NSE] NSE to auction government bonds worth Rs 646 crore on Tuesday,NSE,NSE to auction government bonds worth Rs 646 crore on Tuesday,1,neutral
[TARGET: Airlines] Airlines surge upto 10% as ATF prices slashed by 7.3 per cent,Airlines,Airlines surge upto 10% as ATF prices slashed by 7.3 per cent,2,positive
[TARGET: India] Very bullish on India; Narendra Modi government has renewed optimism: Mark Mobius,India,Very bullish on India; Narendra Modi government has renewed optimism: Mark Mobius,2,positive
"[TARGET: Nifty] Sensex rangebound, Nifty holds 6700; Top ten stocks in focus",Nifty,"Sensex rangebound, Nifty holds 6700; Top ten stocks in focus",1,neutral
"[TARGET: Wipro] Insider trading: Sebi slaps notices, fines on staff of top corporates like Wipro, ITC, M&M",Wipro,"Insider trading: Sebi slaps notices, fines on staff of top corporates like Wipro, ITC, M&M",0,negative
"[TARGET: Adani Power] CERC order positive for Adani Power, Tata Power, say brokerages",Adani Power,"CERC order positive for Adani Power, Tata Power, say brokerages",2,positive
"[TARGET: IDFC] Heard on the Street: IDFC MFs star picks, and discussion on GIFT",IDFC,"Heard on the Street: IDFC MFs star picks, and discussion on GIFT",2,positive
[TARGET: SelectUSA] SelectUSA arrives to lure SMEs to set up shop in USA,SelectUSA,SelectUSA arrives to lure SMEs to set up shop in USA,1,neutral
[TARGET: Realty stocks] Realty stocks continue to move up in weak market,Realty stocks,Realty stocks continue to move up in weak market,2,positive
[TARGET: Godrej Properties] Godrej Properties Q4 net profit down 9% to Rs 48.34 crore,Godrej Properties,Godrej Properties Q4 net profit down 9% to Rs 48.34 crore,0,negative
[TARGET: Commodities sector] Commodities sector may show weakness: Anu Jain,Commodities sector,Commodities sector may show weakness: Anu Jain,0,negative
[TARGET: Commexe] Commexe Q1 turnover dips 65%: FMC,Commexe,Commexe Q1 turnover dips 65%: FMC,0,negative
"[TARGET: Growth Avenues Asset Advisors] Shortsell ICICI Bank: CK Narayan, Growth Avenues Asset Advisors",Growth Avenues Asset Advisors,"Shortsell ICICI Bank: CK Narayan, Growth Avenues Asset Advisors",1,neutral
[TARGET: IMF Lipton] Yen broadly in line with Japan fundamentals: IMF Lipton,IMF Lipton,Yen broadly in line with Japan fundamentals: IMF Lipton,1,neutral
[TARGET: auto] Prefer auto and pharmaceutical stocks: Taher Badshah,auto,Prefer auto and pharmaceutical stocks: Taher Badshah,2,positive
[TARGET: Shoppers Stop] Shoppers Stop net profit falls 53% in Q4,Shoppers Stop,Shoppers Stop net profit falls 53% in Q4,0,negative
"[TARGET: Patni Computer] Patni Computer profit dips 14%; plans to hire 1,000",Patni Computer,"Patni Computer profit dips 14%; plans to hire 1,000",0,negative
[TARGET: Sensex] Sensex in a range; top stocks in focus,Sensex,Sensex in a range; top stocks in focus,1,neutral
[TARGET: BoE] FX traders to be interviewed as part of BoE probe: Sources,BoE,FX traders to be interviewed as part of BoE probe: Sources,1,neutral
[TARGET: Gokaldas] Gokaldas faces resistance of 175-180: Siddh Capital,Gokaldas,Gokaldas faces resistance of 175-180: Siddh Capital,0,negative
"[TARGET: Anand Rathi Financial Services] Household sectors will be market outperformers in quarters to come: Sandeep Shenoy, Anand Rathi Financial Services",Anand Rathi Financial Services,"Household sectors will be market outperformers in quarters to come: Sandeep Shenoy, Anand Rathi Financial Services",1,neutral
[TARGET: Tech Mahindra] Buying Tech Mahindra a safe bet: Dipan Mehta,Tech Mahindra,Buying Tech Mahindra a safe bet: Dipan Mehta,2,positive
[TARGET: Sebi] SMC Global files fresh papers with Sebi for its public issue,Sebi,SMC Global files fresh papers with Sebi for its public issue,1,neutral
[TARGET: Deccan Chronicle neutralings] Deccan Chronicle Holdings Q3 net profit down at Rs 35.18 cr,Deccan Chronicle neutralings,Deccan Chronicle Holdings Q3 net profit down at Rs 35.18 cr,0,negative
"[TARGET: Bank of Japan] JGBs little changed, Bank of Japan  buying offsets impact of Nikkei rally",Bank of Japan,"JGBs little changed, Bank of Japan  buying offsets impact of Nikkei rally",1,neutral
[TARGET: ICICI Bank] Sell ICICI Bank with a target of Rs 1390: Sandeep Wagle,ICICI Bank,Sell ICICI Bank with a target of Rs 1390: Sandeep Wagle,0,negative
[TARGET: Sony] Sony surges to near five-year high on earnings outlook,Sony,Sony surges to near five-year high on earnings outlook,2,positive
[TARGET: Gulf stock] Gulf stock markets may consolidate after dull week; oil price gains too small,Gulf stock,Gulf stock markets may consolidate after dull week; oil price gains too small,1,neutral
[TARGET: Mentha oil] Mentha oil futures remain weak on sluggish demand,Mentha oil,Mentha oil futures remain weak on sluggish demand,0,negative
[TARGET: BofA] Motherson Sumi shares fall; BofA downgrades to 'neutral',BofA,Motherson Sumi shares fall; BofA downgrades to 'neutral',1,neutral
"[TARGET: ITC] Kolkata-based firms rally on Trinamool win, ITC top gainer",ITC,"Kolkata-based firms rally on Trinamool win, ITC top gainer",2,positive
[TARGET: ADB] M Teresa Kho is ADB's new country director for India,ADB,M Teresa Kho is ADB's new country director for India,1,neutral
[TARGET: Steel] Steel prices end quiet in thin trade,Steel,Steel prices end quiet in thin trade,1,neutral
[TARGET: RIL] Analyst positive on RIL post 41st AGM; see stock rallying up to Rs 1200 in a year,RIL,Analyst positive on RIL post 41st AGM; see stock rallying up to Rs 1200 in a year,2,positive
"[TARGET: Gold] Gold falls from 2-month high, physical buying lags",Gold,"Gold falls from 2-month high, physical buying lags",0,negative
[TARGET: private sector banks] Favour private sector banks in the banking space: Deven Choksy,private sector banks,Favour private sector banks in the banking space: Deven Choksy,2,positive
[TARGET: Pantaloon Retail] 7 Pantaloon Retail promoters sell 25L DVR shares for Rs 71cr,Pantaloon Retail,7 Pantaloon Retail promoters sell 25L DVR shares for Rs 71cr,0,negative
[TARGET: FTIL] More trouble for FTIL as MCX holds back payment,FTIL,More trouble for FTIL as MCX holds back payment,0,negative
[TARGET: Commexes] Commexes' turnover dips 70 per cent,Commexes,Commexes' turnover dips 70 per cent,0,negative
"[TARGET: Nifty] Sensex rangebound, Nifty holds 8500 levels; Infosys top loser",Nifty,"Sensex rangebound, Nifty holds 8500 levels; Infosys top loser",1,neutral
[TARGET: Tokyo shares] Tokyo shares inch higher at close after two days of losses,Tokyo shares,Tokyo shares inch higher at close after two days of losses,2,positive
[TARGET: CVCI] CVCI ropes in Citigroup to find buyers for stake in Sharekhan: Sources,CVCI,CVCI ropes in Citigroup to find buyers for stake in Sharekhan: Sources,1,neutral
[TARGET: Oil] Oil price forecasts: BofA Merrill cuts 2016 Brent forecast,Oil,Oil price forecasts: BofA Merrill cuts 2016 Brent forecast,1,neutral
[TARGET: Srei Infra] Srei Infra Q2 net rises 194 per cent,Srei Infra,Srei Infra Q2 net rises 194 per cent,2,positive
"[TARGET: Coriander] Coriander, turmeric fall on subdued demand",Coriander,"Coriander, turmeric fall on subdued demand",0,negative
[TARGET: Unitech] Unitech falls on wider-than-expected quarterly loss,Unitech,Unitech falls on wider-than-expected quarterly loss,0,negative
[TARGET: Prudential Management] Prudential Management's holding in Mahindra goes up to 11.4 pc,Prudential Management,Prudential Management's holding in Mahindra goes up to 11.4 pc,2,positive
[TARGET: SSTL] SSTL Q2 net loss narrows at Rs 400.4 crore,SSTL,SSTL Q2 net loss narrows at Rs 400.4 crore,0,negative
[TARGET: Wockhardt] Putting target number on Wockhardt difficult: Avinnash Gorakssakar,Wockhardt,Putting target number on Wockhardt difficult: Avinnash Gorakssakar,0,negative
[TARGET: BofA-ML] BofA-ML's three positives for Indian markets; recommends 'buy' on dips,BofA-ML,BofA-ML's three positives for Indian markets; recommends 'buy' on dips,1,neutral
"[TARGET: Cadila Healthcare] Cadila Healthcare, Marico advance up to 4% on F&O inclusion",Cadila Healthcare,"Cadila Healthcare, Marico advance up to 4% on F&O inclusion",2,positive
[TARGET: UTI AMC] UTI AMC shortlists 3 names for Chairman and MD position,UTI AMC,UTI AMC shortlists 3 names for Chairman and MD position,1,neutral
"[TARGET: Wipro] IT stocks fall after UBS downgrades Infosys to 'sell'; Wipro, TCS down over 1%",Wipro,"IT stocks fall after UBS downgrades Infosys to 'sell'; Wipro, TCS down over 1%",0,negative
[TARGET: Citi] Coffee Day gains; Citi starts at 'buy',Citi,Coffee Day gains; Citi starts at 'buy',1,neutral
"[TARGET: MOIL] Centre, states gear up for MOIL offer",MOIL,"Centre, states gear up for MOIL offer",1,neutral
[TARGET: IT] IT and pharma sectors broadly currency play: Mitesh Thacker,IT,IT and pharma sectors broadly currency play: Mitesh Thacker,1,neutral
[TARGET: Edible oils] Edible oils strengthen on millers buying,Edible oils,Edible oils strengthen on millers buying,2,positive
"[TARGET: Markets] Markets may remain range-bound; Greece, monsoon on watch",Markets,"Markets may remain range-bound; Greece, monsoon on watch",1,neutral
[TARGET: Just Dial] Just Dial shares rally 8 per cent on expansion buzz,Just Dial,Just Dial shares rally 8 per cent on expansion buzz,2,positive
"[TARGET: HNI] Indian funds, HNIs eye slice of Alibaba mega IPO",HNI,"Indian funds, HNIs eye slice of Alibaba mega IPO",1,neutral
[TARGET: DLF] BJP's attack on Robert Vadra hurts DLF stock; falls 12% in 3 days,DLF,BJP's attack on Robert Vadra hurts DLF stock; falls 12% in 3 days,0,negative
[TARGET: Bank Nifty] Expecting Bank Nifty to touch 11900-12000: Ashwani Gujral,Bank Nifty,Expecting Bank Nifty to touch 11900-12000: Ashwani Gujral,2,positive
[TARGET: Nifty Midcap] JSW Energy to be included in Nifty Midcap 50 index,Nifty Midcap,JSW Energy to be included in Nifty Midcap 50 index,1,neutral
"[TARGET: chilli] Jeera, chilli move up on tight supply",chilli,"Jeera, chilli move up on tight supply",2,positive
[TARGET: Gur] Gur closes steady in thin trade,Gur,Gur closes steady in thin trade,1,neutral
[TARGET: Sebi] Illegal money pooling activities: Sebi bars three companies from Street,Sebi,Illegal money pooling activities: Sebi bars three companies from Street,1,neutral
[TARGET: Jamna Auto] CV cycle recovery will lead to re-rating for Jamna Auto: Parag Thakkar,Jamna Auto,CV cycle recovery will lead to re-rating for Jamna Auto: Parag Thakkar,2,positive
[TARGET: stock market] Timing gold is a fool's errand; it is not correlated to the stock market,stock market,Timing gold is a fool's errand; it is not correlated to the stock market,1,neutral
"[TARGET: Euro] Euro hit by concerns over tougher Russia sanctions, diverging rate outlook",Euro,"Euro hit by concerns over tougher Russia sanctions, diverging rate outlook",0,negative
"[TARGET: Nifty] Nifty@10,000; Sensex 30,000 in a year: How possible is it?",Nifty,"Nifty@10,000; Sensex 30,000 in a year: How possible is it?",1,neutral
[TARGET: Cairn India] BofA Merrill Lynch retains buy on Cairn India post CEO exit,Cairn India,BofA Merrill Lynch retains buy on Cairn India post CEO exit,2,positive
[TARGET: euro] Dovish US Federal hands euro best weekly gains in 18 months,euro,Dovish US Federal hands euro best weekly gains in 18 months,2,positive
[TARGET: rupee] Pressure on rupee persists as geo-political woes mount,rupee,Pressure on rupee persists as geo-political woes mount,0,negative
"[TARGET: Capital Mind] This is an inflection point for IT industry: Deepak Shenoy, Capital Mind",Capital Mind,"This is an inflection point for IT industry: Deepak Shenoy, Capital Mind",1,neutral
[TARGET: Cadila] Cadila stock touches 52 week high after gettting USFDA approval for two generic drugs,Cadila,Cadila stock touches 52 week high after gettting USFDA approval for two generic drugs,2,positive
[TARGET: Principal MF] Principal MF appoints PVK Mohan as Head-Equity,Principal MF,Principal MF appoints PVK Mohan as Head-Equity,1,neutral
"[TARGET: Yen] Yen rises in choppy trading, euro on defensive",Yen,"Yen rises in choppy trading, euro on defensive",2,positive
"[TARGET: Etihad] Jet Airways flies nearly 20% post Etihad deal, hits 52-week high",Etihad,"Jet Airways flies nearly 20% post Etihad deal, hits 52-week high",1,neutral
[TARGET: Hedge funds] Hedge funds thrive on macro bets,Hedge funds,Hedge funds thrive on macro bets,2,positive
[TARGET: Tube Investments] 100 per cent growth in PAT for Tube Investments,Tube Investments,100 per cent growth in PAT for Tube Investments,2,positive
[TARGET: Uflex] Uflex rallies nearly 8% as Q2 net profit grows by over 40%,Uflex,Uflex rallies nearly 8% as Q2 net profit grows by over 40%,2,positive
[TARGET: DCB Bank] DCB Bank to raise upto Rs 275 crore via QIP; stock up,DCB Bank,DCB Bank to raise upto Rs 275 crore via QIP; stock up,2,positive
"[TARGET: Rajesh Exports] Rajesh Exports climbs on bagging an export order worth Rs 1,122 crore",Rajesh Exports,"Rajesh Exports climbs on bagging an export order worth Rs 1,122 crore",2,positive
[TARGET: Dai-ichi Life] Nikkei hits 2-month high on China PMI; Dai-ichi Life dives,Dai-ichi Life,Nikkei hits 2-month high on China PMI; Dai-ichi Life dives,0,negative
[TARGET: Birla Corporation] Birla Corporation surges as company to acquire Jojobera and Sonadih cement from Lafarge India,Birla Corporation,Birla Corporation surges as company to acquire Jojobera and Sonadih cement from Lafarge India,2,positive
"[TARGET: PSU banks] Look at PSU banks from 12-15 months perspective: Pankaj Pandey, ICICIdirect.com",PSU banks,"Look at PSU banks from 12-15 months perspective: Pankaj Pandey, ICICIdirect.com",2,positive
"[TARGET: Coal India] Did Coal India offer for sale prevent Nifty from hitting 9,000?",Coal India,"Did Coal India offer for sale prevent Nifty from hitting 9,000?",0,negative
[TARGET: Bonds] Bonds see biggest single-day fall in nearly 2 months,Bonds,Bonds see biggest single-day fall in nearly 2 months,0,negative
[TARGET: RBI] Bond yields steady ahead of RBI policy review,RBI,Bond yields steady ahead of RBI policy review,1,neutral
[TARGET: gas space] Current surge in fuel prices not enough to reassure investment in oil and gas space: Hemindra Hazari,gas space,Current surge in fuel prices not enough to reassure investment in oil and gas space: Hemindra Hazari,1,neutral
[TARGET: Mirza International] Mirza International has been sideways: Deepak Mohoni,Mirza International,Mirza International has been sideways: Deepak Mohoni,1,neutral
[TARGET: IDFC bonds] Insurers in limbo over tagging of IDFC bonds as IRDA hasn't issued any direction,IDFC bonds,Insurers in limbo over tagging of IDFC bonds as IRDA hasn't issued any direction,1,neutral
[TARGET: Telecos] Telecos under pressure as S&P raises debt concerns,Telecos,Telecos under pressure as S&P raises debt concerns,0,negative
[TARGET: IOC] Oil Minister Dharmendra Pradhan approves appointment of new IOC Chairman,IOC,Oil Minister Dharmendra Pradhan approves appointment of new IOC Chairman,1,neutral
"[TARGET: Copper] Copper, zinc remain weak on global cues",Copper,"Copper, zinc remain weak on global cues",0,negative
[TARGET: Pantaloons] Pantaloons to be top value creator in brands and apparel space over 3-4 years: Nitin Jain,Pantaloons,Pantaloons to be top value creator in brands and apparel space over 3-4 years: Nitin Jain,2,positive
"[TARGET: FTSE] Miners help FTSE bounce, but weak results cap gains",FTSE,"Miners help FTSE bounce, but weak results cap gains",2,positive
[TARGET: Noida Toll Bridge] Noida Toll Bridge stocks gain on value buying,Noida Toll Bridge,Noida Toll Bridge stocks gain on value buying,2,positive
"[TARGET: Brent] Brent falls below $113, set for biggest weekly drop since January",Brent,"Brent falls below $113, set for biggest weekly drop since January",0,negative
[TARGET: Mahindra Holiday] Rajiv Sawhney puts in papers as Mahindra Holiday CEO,Mahindra Holiday,Rajiv Sawhney puts in papers as Mahindra Holiday CEO,1,neutral
"[TARGET: banking stocks] Realty, banking stocks slip over 2% on hawkish RBI stance",banking stocks,"Realty, banking stocks slip over 2% on hawkish RBI stance",0,negative
[TARGET: Amara Raja Batteries] Amara Raja Batteries offers a good buying opportunity for investors,Amara Raja Batteries,Amara Raja Batteries offers a good buying opportunity for investors,2,positive
"[TARGET: Tata Teles] DoT not to cancel R-Com, Tata Teles dual licenses; stocks up",Tata Teles,"DoT not to cancel R-Com, Tata Teles dual licenses; stocks up",2,positive
[TARGET: PSB stocks] PSB stocks may find no taker despite cheap valuations: Dipen Sheth,PSB stocks,PSB stocks may find no taker despite cheap valuations: Dipen Sheth,0,negative
[TARGET: Commex] No age bar for appointing Commex managing director,Commex,No age bar for appointing Commex managing director,1,neutral
"[TARGET: Angel Broking] IndusInd Bank presents an interesting entry opportunity for new investors: Phani Sekhar, Angel Broking",Angel Broking,"IndusInd Bank presents an interesting entry opportunity for new investors: Phani Sekhar, Angel Broking",1,neutral
[TARGET: BILT] BILT Vs TN Newsprint: Do paper stocks offer reasonable returns?,BILT,BILT Vs TN Newsprint: Do paper stocks offer reasonable returns?,1,neutral
