text,entity,headline,label,sentiment_str
[TARGET: Lupin Ltd] Sell Lupin Ltd with a stop loss of Rs 1360: Mitesh Thacker,Lupin Ltd,Sell Lupin Ltd with a stop loss of Rs 1360: Mitesh Thacker,0,negative
[TARGET: NMDC Ltd] Sell NMDC Ltd with a stop loss of Rs 153: Ashwani Gujral,NMDC Ltd,Sell NMDC Ltd with a stop loss of Rs 153: Ashwani Gujral,0,negative
[TARGET: SKS Microfinance Ltd] Sell SKS Microfinance Ltd with a target of Rs 421: Sandeep Wagle,SKS Microfinance Ltd,Sell SKS Microfinance Ltd with a target of Rs 421: Sandeep Wagle,0,negative
[TARGET: Sun TV Ltd] Sell Sun TV Ltd with target price of Rs 324: Sandeep Wagle,Sun TV Ltd,Sell Sun TV Ltd with target price of Rs 324: Sandeep Wagle,0,negative
[TARGET: Tata Steel] Sell Tata Steel with a stop loss of Rs 397: Prakash Gaba,Tata Steel,Sell Tata Steel with a stop loss of Rs 397: Prakash Gaba,0,negative
[TARGET: Tata Steel] Sell Tata Steel with a stop loss of Rs 538: Sandeep Wagle,Tata Steel,Sell Tata Steel with a stop loss of Rs 538: Sandeep Wagle,0,negative
[TARGET: United Spirits] Sell United Spirits at a stop loss of Rs 2390: Mitesh Thacker,United Spirits,Sell United Spirits at a stop loss of Rs 2390: Mitesh Thacker,0,negative
[TARGET: ZEE Entertainment Ltd] Sell ZEE Entertainment Ltd with target price of Rs 255: Mitesh Thacker,ZEE Entertainment Ltd,Sell ZEE Entertainment Ltd with target price of Rs 255: Mitesh Thacker,0,negative
[TARGET: Sensex] Sensex loses 305 points: Is it the start of a market meltdown?,Sensex,Sensex loses 305 points: Is it the start of a market meltdown?,0,negative
[TARGET: pharma stocks] Short-term uncertainties back; look at pharma stocks as long-term bets: Kunj Bansal,pharma stocks,Short-term uncertainties back; look at pharma stocks as long-term bets: Kunj Bansal,0,negative
"[TARGET: Siemens] Siemens to delist in London and Zurich, Indian subsidiary wont get affected",Siemens,"Siemens to delist in London and Zurich, Indian subsidiary wont get affected",0,negative
[TARGET: SKF India] SKF India Q2 net profit down 2 pc at Rs 46 cr,SKF India,SKF India Q2 net profit down 2 pc at Rs 46 cr,0,negative
[TARGET: Somany Ceramics] Somany Ceramics drops 7% as firm sets QIP floor price at discount,Somany Ceramics,Somany Ceramics drops 7% as firm sets QIP floor price at discount,0,negative
[TARGET: Sun Pharma] Sun Pharma tanks nearly 9% in two sessions on USFDA import alert,Sun Pharma,Sun Pharma tanks nearly 9% in two sessions on USFDA import alert,0,negative
[TARGET: corporate bonds] Supply of government bonds chokes growth of corporate bonds: RBI Deputy Governor,corporate bonds,Supply of government bonds chokes growth of corporate bonds: RBI Deputy Governor,0,negative
[TARGET: Tara Jewels] Tara Jewels Q2 net dips by 29 pc to Rs 11.03 crore,Tara Jewels,Tara Jewels Q2 net dips by 29 pc to Rs 11.03 crore,0,negative
"[TARGET: JPMorgan] T-Bill volatility a warning shot to investors, says JPMorgan head Jamie Dimon",JPMorgan,"T-Bill volatility a warning shot to investors, says JPMorgan head Jamie Dimon",1,neutral
[TARGET: Tea] Tea production falls by 1.3 pc to 966.4 million kgs in 2010,Tea,Tea production falls by 1.3 pc to 966.4 million kgs in 2010,0,negative
"[TARGET: Tech Mahindra] Tech Mahindra slips nearly 6% as Q1 profit, margin miss Street estimates",Tech Mahindra,"Tech Mahindra slips nearly 6% as Q1 profit, margin miss Street estimates",0,negative
"[TARGET: BSE] Tough week ahead for the markets: Dipan Mehta, Member, BSE and NSE",BSE,"Tough week ahead for the markets: Dipan Mehta, Member, BSE and NSE",1,neutral
"[TARGET: NSE] Tough week ahead for the markets: Dipan Mehta, Member, BSE and NSE",NSE,"Tough week ahead for the markets: Dipan Mehta, Member, BSE and NSE",1,neutral
[TARGET: TTK Prestige] TTK Prestige Q1 net down 17 per cent to Rs 22 crore,TTK Prestige,TTK Prestige Q1 net down 17 per cent to Rs 22 crore,0,negative
[TARGET: TTK Prestige] TTK Prestige Q4 Net down 6.49 per cent to Rs 26.21 crore,TTK Prestige,TTK Prestige Q4 Net down 6.49 per cent to Rs 26.21 crore,0,negative
[TARGET: USL] USL shares down 2% as co seeks shareholders' nod to report sick,USL,USL shares down 2% as co seeks shareholders' nod to report sick,0,negative
[TARGET: Vishal Retail] Vishal Retail Q4 loss widens by 12 pc to Rs 129 cr,Vishal Retail,Vishal Retail Q4 loss widens by 12 pc to Rs 129 cr,0,negative
[TARGET: large cap IT] Volatility of earnings stream is lower in large cap IT: Prateek Agarwal,large cap IT,Volatility of earnings stream is lower in large cap IT: Prateek Agarwal,0,negative
"[TARGET: Won] Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",Won,"Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",0,negative
"[TARGET: Asia FX] Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",Asia FX,"Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",0,negative
[TARGET: Zee Entertainment] Zee Entertainment Q1 net down 6.26 per cent at Rs 210.57 crore,Zee Entertainment,Zee Entertainment Q1 net down 6.26 per cent at Rs 210.57 crore,0,negative
[TARGET: Zee Media Corporation] Zee Media Corporation Ltd Q2 net loss widens to Rs 16.97 crore,Zee Media Corporation,Zee Media Corporation Ltd Q2 net loss widens to Rs 16.97 crore,0,negative
[TARGET: Zydus Wellness] Zydus Wellness Q1 net down 25 per cent at Rs 17 crore,Zydus Wellness,Zydus Wellness Q1 net down 25 per cent at Rs 17 crore,0,negative
"[TARGET: Nifty] 8,056 on Nifty could be an invitation to initiate fresh shorts: Ashwani Gujral",Nifty,"8,056 on Nifty could be an invitation to initiate fresh shorts: Ashwani Gujral",0,negative
[TARGET: Abbott India] Abbott India Q2 net profit down 3 per cent at Rs 61.70 crore,Abbott India,Abbott India Q2 net profit down 3 per cent at Rs 61.70 crore,0,negative
"[TARGET: German Bund] Against the odds, German Bund yields on track for biggest fall since 2008",German Bund,"Against the odds, German Bund yields on track for biggest fall since 2008",0,negative
[TARGET: AI] AI registers loss of Rs 1791 cr in 1st quarter of this fiscal,AI,AI registers loss of Rs 1791 cr in 1st quarter of this fiscal,0,negative
[TARGET: AirAsia] AirAsia shares falls as much as 7 per cent after reporting Q3 losses,AirAsia,AirAsia shares falls as much as 7 per cent after reporting Q3 losses,0,negative
[TARGET: Amtek Auto] Amtek Auto fallout: Are rating agencies slow to raise alarm on possible defaults?,Amtek Auto,Amtek Auto fallout: Are rating agencies slow to raise alarm on possible defaults?,0,negative
[TARGET: Tata group firm] An error in updating shareholding pattern costs Tata group firm Rs 2.28 lakh,Tata group firm,An error in updating shareholding pattern costs Tata group firm Rs 2.28 lakh,0,negative
[TARGET: Apple] Apple's Tanking: Here's what a 1-point move in Apple does to the Dow,Apple,Apple's Tanking: Here's what a 1-point move in Apple does to the Dow,0,negative
[TARGET: Arvind Pvt Ltd.] Arvind Pvt Ltd. net profits tanks by 49% on account of exceptional expenses,Arvind Pvt Ltd.,Arvind Pvt Ltd. net profits tanks by 49% on account of exceptional expenses,0,negative
"[TARGET: PSU banks] Asset quality issues will continue to haunt PSU banks: IV Subramaniam, Quantum AMC",PSU banks,"Asset quality issues will continue to haunt PSU banks: IV Subramaniam, Quantum AMC",0,negative
"[TARGET: Quantum AMC] Asset quality issues will continue to haunt PSU banks: IV Subramaniam, Quantum AMC",Quantum AMC,"Asset quality issues will continue to haunt PSU banks: IV Subramaniam, Quantum AMC",1,neutral
[TARGET: gold] August gold declines after rising to four-month high on lack of duty cut,gold,August gold declines after rising to four-month high on lack of duty cut,0,negative
[TARGET: Hero] Bain Capital raises $115 million through Hero share sale; exits with 2x return,Hero,Bain Capital raises $115 million through Hero share sale; exits with 2x return,0,negative
[TARGET: Bain Capital] Bain Capital raises $115 million through Hero share sale; exits with 2x return,Bain Capital,Bain Capital raises $115 million through Hero share sale; exits with 2x return,1,neutral
[TARGET: Banks] Banks a bit dicey; exercise caution and be stock specific: Daljeet Singh Kohli,Banks,Banks a bit dicey; exercise caution and be stock specific: Daljeet Singh Kohli,0,negative
[TARGET: Banks] Banks sitting on big losses; hopefully it just a one-time loss: Hemindra Hazari,Banks,Banks sitting on big losses; hopefully it just a one-time loss: Hemindra Hazari,0,negative
[TARGET: Banks] Banks tank as RBI moves to introduce new methodology for base rate calculation,Banks,Banks tank as RBI moves to introduce new methodology for base rate calculation,0,negative
[TARGET: IT stocks] Beaten down IT stocks stage a pullback ahead of Infosys results on Tuesday,IT stocks,Beaten down IT stocks stage a pullback ahead of Infosys results on Tuesday,0,negative
[TARGET: Infosys] Beaten down IT stocks stage a pullback ahead of Infosys results on Tuesday,Infosys,Beaten down IT stocks stage a pullback ahead of Infosys results on Tuesday,1,neutral
"[TARGET: US stocks] Bill Gross sees US stocks falling 10%, urges investors to sit on cash",US stocks,"Bill Gross sees US stocks falling 10%, urges investors to sit on cash",0,negative
[TARGET: BNP Paribas] BNP Paribas to suspend some US dollar-clearing for one year: New York regulator,BNP Paribas,BNP Paribas to suspend some US dollar-clearing for one year: New York regulator,0,negative
"[TARGET: Brent] Brent falls to 27-month low, under $91 on global growth, oil glut concerns",Brent,"Brent falls to 27-month low, under $91 on global growth, oil glut concerns",0,negative
[TARGET: Brent] Brent's premium to Dubai crude falls to lowest in more than 3 months,Brent,Brent's premium to Dubai crude falls to lowest in more than 3 months,0,negative
"[TARGET: Sensex] Bulls run for cover: Sensex plunges over 860 points on oil, Greece concerns",Sensex,"Bulls run for cover: Sensex plunges over 860 points on oil, Greece concerns",0,negative
[TARGET: PSU bank] CARE Ratings initiates process to offload PSU bank's stake in the company: Sources,PSU bank,CARE Ratings initiates process to offload PSU bank's stake in the company: Sources,0,negative
[TARGET: CARE Ratings] CARE Ratings initiates process to offload PSU bank's stake in the company: Sources,CARE Ratings,CARE Ratings initiates process to offload PSU bank's stake in the company: Sources,1,neutral
"[TARGET: Cement] Cement consumption unlikely to increase in near term: Prateek Agarwal, ASK Investment Managers",Cement,"Cement consumption unlikely to increase in near term: Prateek Agarwal, ASK Investment Managers",0,negative
"[TARGET: ASK Investment Managers] Cement consumption unlikely to increase in near term: Prateek Agarwal, ASK Investment Managers",ASK Investment Managers,"Cement consumption unlikely to increase in near term: Prateek Agarwal, ASK Investment Managers",1,neutral
"[TARGET: Cipla] Cipla plunges over 8% as Q3 profit lags estimates, brokers slash target prices",Cipla,"Cipla plunges over 8% as Q3 profit lags estimates, brokers slash target prices",0,negative
[TARGET: Commodities] Commodities to see first drop in 5 years as sugar to nickel fall,Commodities,Commodities to see first drop in 5 years as sugar to nickel fall,0,negative
[TARGET: sugar] Commodities to see first drop in 5 years as sugar to nickel fall,sugar,Commodities to see first drop in 5 years as sugar to nickel fall,0,negative
[TARGET: nickel] Commodities to see first drop in 5 years as sugar to nickel fall,nickel,Commodities to see first drop in 5 years as sugar to nickel fall,0,negative
"[TARGET: Cyient] Cyient Q1 revenue drops 2.6% as Rangson Electronics orders deferred, services growth slows",Cyient,"Cyient Q1 revenue drops 2.6% as Rangson Electronics orders deferred, services growth slows",0,negative
"[TARGET: Rangson Electronics] Cyient Q1 revenue drops 2.6% as Rangson Electronics orders deferred, services growth slows",Rangson Electronics,"Cyient Q1 revenue drops 2.6% as Rangson Electronics orders deferred, services growth slows",1,neutral
"[TARGET: corporate bonds] Demand for corporate bonds falls 36% in June on monsoon worries, Greece default",corporate bonds,"Demand for corporate bonds falls 36% in June on monsoon worries, Greece default",0,negative
"[TARGET: DLF] DLF's ratings likely to fall post ban, ratings firms to take a call",DLF,"DLF's ratings likely to fall post ban, ratings firms to take a call",0,negative
[TARGET: oil marketing space] Do not recommend entering in oil marketing space at this level: Phani Sekhar,oil marketing space,Do not recommend entering in oil marketing space at this level: Phani Sekhar,0,negative
"[TARGET: rupee] Dont be surprised to see rupee fall to 70 per dollar, say experts",rupee,"Dont be surprised to see rupee fall to 70 per dollar, say experts",0,negative
[TARGET: Euro] Euro down as euro zone PMI eyed after China survey fails to excite,Euro,Euro down as euro zone PMI eyed after China survey fails to excite,0,negative
"[TARGET: Euro] Euro struggles near 1-year low on weak German data, ECB Mario Draghi comments",Euro,"Euro struggles near 1-year low on weak German data, ECB Mario Draghi comments",0,negative
[TARGET: Bank Nifty] Expect a 3-4% dip in Bank Nifty before fresh levels breakout: Mitesh Thacker,Bank Nifty,Expect a 3-4% dip in Bank Nifty before fresh levels breakout: Mitesh Thacker,0,negative
[TARGET: L&T] Fresh entry into L&T at these levels may be too risky: Jagannadham Thunuguntla,L&T,Fresh entry into L&T at these levels may be too risky: Jagannadham Thunuguntla,0,negative
"[TARGET: tobacco companies] Govt disallows ads on mobile, Internet for tobacco companies; ITC slips over 1%",tobacco companies,"Govt disallows ads on mobile, Internet for tobacco companies; ITC slips over 1%",0,negative
"[TARGET: ITC] Govt disallows ads on mobile, Internet for tobacco companies; ITC slips over 1%",ITC,"Govt disallows ads on mobile, Internet for tobacco companies; ITC slips over 1%",0,negative
"[TARGET: HCL Technologies] HCL Technologies down nearly 3% post Q4 results, worst fall since July 14",HCL Technologies,"HCL Technologies down nearly 3% post Q4 results, worst fall since July 14",0,negative
[TARGET: HDIL] HDIL Q2 net profit down 70% at Rs 42.7 crore; income up 66%,HDIL,HDIL Q2 net profit down 70% at Rs 42.7 crore; income up 66%,0,negative
[TARGET: Hikal] Hikal Q1 net down 66% to Rs 5 crore due to forex loss,Hikal,Hikal Q1 net down 66% to Rs 5 crore due to forex loss,0,negative
"[TARGET: Hong Kong shares] Hong Kong shares fall to 3-mth low on pro-democracy protests, China inches down",Hong Kong shares,"Hong Kong shares fall to 3-mth low on pro-democracy protests, China inches down",0,negative
[TARGET: Hyundai Motor] Hyundai Motor shares slide to lowest in over 4 years after US fine,Hyundai Motor,Hyundai Motor shares slide to lowest in over 4 years after US fine,0,negative
[TARGET: ICICI Bank] ICICI Bank Q2 PAT grows 15.1% YoY; stock slips on asset quality concerns,ICICI Bank,ICICI Bank Q2 PAT grows 15.1% YoY; stock slips on asset quality concerns,0,negative
[TARGET: IHCL] IHCL Q3 FY 10 profit dips over 22 pc at Rs 64.88 crore,IHCL,IHCL Q3 FY 10 profit dips over 22 pc at Rs 64.88 crore,0,negative
[TARGET: Infra project] Infra project may take a hit when interest rate go up: Avendus Capital,Infra project,Infra project may take a hit when interest rate go up: Avendus Capital,0,negative
[TARGET: Avendus Capital] Infra project may take a hit when interest rate go up: Avendus Capital,Avendus Capital,Infra project may take a hit when interest rate go up: Avendus Capital,1,neutral
[TARGET: Bharti Airtel] International business likely to weigh on Bharti Airtel for some time: Nitin Raheja,Bharti Airtel,International business likely to weigh on Bharti Airtel for some time: Nitin Raheja,0,negative
[TARGET: crude] Iran drops crude price to 3-year low in fight for Asia market share,crude,Iran drops crude price to 3-year low in fight for Asia market share,0,negative
[TARGET: ITC] ITC Q4 PAT rises 18% at Rs 2278 crore; stock ends in red,ITC,ITC Q4 PAT rises 18% at Rs 2278 crore; stock ends in red,0,negative
[TARGET: Kingfisher Airlines] Kingfisher Airlines shares tank 5 pc on buzz CEO Sanjay Aggarwal has quit,Kingfisher Airlines,Kingfisher Airlines shares tank 5 pc on buzz CEO Sanjay Aggarwal has quit,0,negative
"[TARGET: Karvy Stock Broking] Limited room left for further upside, says P Phani Sekhar, Karvy Stock Broking",Karvy Stock Broking,"Limited room left for further upside, says P Phani Sekhar, Karvy Stock Broking",1,neutral
"[TARGET: energy] Lot of money cannot be put in energy: Rajan Malik, Philip Capital PCG",energy,"Lot of money cannot be put in energy: Rajan Malik, Philip Capital PCG",0,negative
"[TARGET: Philip Capital PCG] Lot of money cannot be put in energy: Rajan Malik, Philip Capital PCG",Philip Capital PCG,"Lot of money cannot be put in energy: Rajan Malik, Philip Capital PCG",1,neutral
"[TARGET: Mandhana] Mandhana, Eros plunge as court convicts Salman Khan gets five year in jail",Mandhana,"Mandhana, Eros plunge as court convicts Salman Khan gets five year in jail",0,negative
"[TARGET: Eros] Mandhana, Eros plunge as court convicts Salman Khan gets five year in jail",Eros,"Mandhana, Eros plunge as court convicts Salman Khan gets five year in jail",0,negative
[TARGET: Sensex] Margin calls in mid & small-caps pull indices Down; Sensex falls 323 points,Sensex,Margin calls in mid & small-caps pull indices Down; Sensex falls 323 points,0,negative
[TARGET: Nirma] Minority shareholders of Nirma shocked over fresh exit offer of Rs 225/ share,Nirma,Minority shareholders of Nirma shocked over fresh exit offer of Rs 225/ share,0,negative
[TARGET: MphasiS] MphasiS Q1 net profit declines 2 per cent  to Rs 180.6 crore,MphasiS,MphasiS Q1 net profit declines 2 per cent  to Rs 180.6 crore,0,negative
[TARGET: MphasiS] MphasiS will take a good beating down on the HP front: Avinash Gorakshekar,MphasiS,MphasiS will take a good beating down on the HP front: Avinash Gorakshekar,0,negative
"[TARGET: Infosys] Narayana Murthy effect: Infosys volatility falls below 40%, lowest in past several quarters",Infosys,"Narayana Murthy effect: Infosys volatility falls below 40%, lowest in past several quarters",0,negative
"[TARGET: Nikkei] Nikkei posts biggest drop in 3 weeks, downing of Malaysia jet hits mood",Nikkei,"Nikkei posts biggest drop in 3 weeks, downing of Malaysia jet hits mood",0,negative
[TARGET: REI Agro] Not a good idea to buy REI Agro for the long-term: Deepak Mohoni,REI Agro,Not a good idea to buy REI Agro for the long-term: Deepak Mohoni,0,negative
[TARGET: TechM] Organic growth for TechM unlikely to pick up in next 2-3 quarters: Sabharwal,TechM,Organic growth for TechM unlikely to pick up in next 2-3 quarters: Sabharwal,0,negative
"[TARGET: defence stocks] Outlook for most defence stocks not sunny: G Chokkalingam, Equinomics Research & Advisory",defence stocks,"Outlook for most defence stocks not sunny: G Chokkalingam, Equinomics Research & Advisory",0,negative
"[TARGET: Equinomics Research & Advisory] Outlook for most defence stocks not sunny: G Chokkalingam, Equinomics Research & Advisory",Equinomics Research & Advisory,"Outlook for most defence stocks not sunny: G Chokkalingam, Equinomics Research & Advisory",1,neutral
[TARGET: Sebi] Over 30 entities under Sebi lens for unusual trading activities on May 16,Sebi,Over 30 entities under Sebi lens for unusual trading activities on May 16,1,neutral
[TARGET: BILT] Paper stocks like BILT do not make very exciting tradable bets: Vijay Bhambwani,BILT,Paper stocks like BILT do not make very exciting tradable bets: Vijay Bhambwani,0,negative
[TARGET: Vakrangee] Profit booking by institutions may have triggered steep fall in Vakrangee: Ambareesh Baliga.,Vakrangee,Profit booking by institutions may have triggered steep fall in Vakrangee: Ambareesh Baliga.,0,negative
[TARGET: metals] Put a stop loss on metals just below previous week lows: Devang Visaria,metals,Put a stop loss on metals just below previous week lows: Devang Visaria,0,negative
[TARGET: PVR] PVR down on sale of Phoenix Mills property for over Rs 100 crore,PVR,PVR down on sale of Phoenix Mills property for over Rs 100 crore,0,negative
[TARGET: Phoenix Mills] PVR down on sale of Phoenix Mills property for over Rs 100 crore,Phoenix Mills,PVR down on sale of Phoenix Mills property for over Rs 100 crore,1,neutral
[TARGET: Renuka Sugars] Renuka Sugars ends 6 per cent down as Wilmar deal raises dilution woes,Renuka Sugars,Renuka Sugars ends 6 per cent down as Wilmar deal raises dilution woes,0,negative
[TARGET: SBI] SBI's Bhushan Steel bail out plan may face hurdles as lenders turn unsupportive,SBI,SBI's Bhushan Steel bail out plan may face hurdles as lenders turn unsupportive,0,negative
[TARGET: Bhushan Steel] SBI's Bhushan Steel bail out plan may face hurdles as lenders turn unsupportive,Bhushan Steel,SBI's Bhushan Steel bail out plan may face hurdles as lenders turn unsupportive,0,negative
[TARGET: Ashok Leyland] Sell Ashok Leyland Ltd with a stop loss of Rs 43: Prakash Gaba,Ashok Leyland,Sell Ashok Leyland Ltd with a stop loss of Rs 43: Prakash Gaba,0,negative
[TARGET: Divi Laboratories] Sell Divi Laboratories Ltd with a stop loss of Rs 1711: Vijay Bhambwani,Divi Laboratories,Sell Divi Laboratories Ltd with a stop loss of Rs 1711: Vijay Bhambwani,0,negative
[TARGET: Motherson Sumi Systems] Sell Motherson Sumi Systems Ltd with a target of Rs 400: Prakash Gaba,Motherson Sumi Systems,Sell Motherson Sumi Systems Ltd with a target of Rs 400: Prakash Gaba,0,negative
[TARGET: Tech Mahindra Ltd] Sell Tech Mahindra Ltd with a stop loss of Rs 2606: Mitesh Thacker,Tech Mahindra Ltd,Sell Tech Mahindra Ltd with a stop loss of Rs 2606: Mitesh Thacker,0,negative
[TARGET: Sebi] Shameful that listed firms not finding women directors: Sebi Chief U K Sinha,Sebi,Shameful that listed firms not finding women directors: Sebi Chief U K Sinha,1,neutral
[TARGET: JustDial] Share prices of JustDial unlikely to go up futher; trade cautiously: Sudip Bandyopadhyay,JustDial,Share prices of JustDial unlikely to go up futher; trade cautiously: Sudip Bandyopadhyay,0,negative
"[TARGET: Hindustan Unilever] Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",Hindustan Unilever,"Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",0,negative
"[TARGET: JV Capital Services] Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",JV Capital Services,"Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",1,neutral
[TARGET: Shree Renuka Sugars] Shree Renuka Sugars has had a lot of bad luck:  Jagdish Malkani,Shree Renuka Sugars,Shree Renuka Sugars has had a lot of bad luck:  Jagdish Malkani,0,negative
[TARGET: Shree Renuka Sugars] Shree Renuka Sugars slips 10% on fears of equity dilution after Wilmar deal,Shree Renuka Sugars,Shree Renuka Sugars slips 10% on fears of equity dilution after Wilmar deal,0,negative
[TARGET: Wilmar] Shree Renuka Sugars slips 10% on fears of equity dilution after Wilmar deal,Wilmar,Shree Renuka Sugars slips 10% on fears of equity dilution after Wilmar deal,1,neutral
[TARGET: auto ancillary space] Sluggish growth seen in auto ancillary space over next two quarters: Jitendra Sriram,auto ancillary space,Sluggish growth seen in auto ancillary space over next two quarters: Jitendra Sriram,0,negative
[TARGET: Indian stocks] Sovereign wealth funds sell chunk of Indian stocks; oil-rich countries among top sellers,Indian stocks,Sovereign wealth funds sell chunk of Indian stocks; oil-rich countries among top sellers,0,negative
[TARGET: SRF] SRF December quarter net profit drops 19 per cent to Rs 72 crore,SRF,SRF December quarter net profit drops 19 per cent to Rs 72 crore,0,negative
[TARGET: Sugar] Sugar costlier by up to Rs 2 per kg on import duty hike,Sugar,Sugar costlier by up to Rs 2 per kg on import duty hike,0,negative
"[TARGET: Suzlon] Suzlon: Orders rise, but high debt may take wind out of its sails",Suzlon,"Suzlon: Orders rise, but high debt may take wind out of its sails",0,negative
"[TARGET: Swiss franc] Swiss franc drops to 2-week low on talk of SNB hand, informal band",Swiss franc,"Swiss franc drops to 2-week low on talk of SNB hand, informal band",0,negative
"[TARGET: SNB] Swiss franc drops to 2-week low on talk of SNB hand, informal band",SNB,"Swiss franc drops to 2-week low on talk of SNB hand, informal band",1,neutral
[TARGET: TCS] TCS shares slump over 9% post Q2 results; mcap down Rs 46K crore,TCS,TCS shares slump over 9% post Q2 results; mcap down Rs 46K crore,0,negative
"[TARGET: TCS] TCS to perform no better than 10-year bond, in long term: Nirav Sheth",TCS,"TCS to perform no better than 10-year bond, in long term: Nirav Sheth",0,negative
"[TARGET: 10-year bond] TCS to perform no better than 10-year bond, in long term: Nirav Sheth",10-year bond,"TCS to perform no better than 10-year bond, in long term: Nirav Sheth",0,negative
"[TARGET: steel stocks] Tough competition, slow revival in domestic cycle make steel stocks avoidable: Ajay Bagga",steel stocks,"Tough competition, slow revival in domestic cycle make steel stocks avoidable: Ajay Bagga",0,negative
[TARGET: Vijaya Bank] Vijaya Bank's third  quarter  net profit  plummets 91 per cent,Vijaya Bank,Vijaya Bank's third  quarter  net profit  plummets 91 per cent,0,negative
[TARGET: Viom Networks] Viom Networks pushes back IPO plans to April 2016 as market turn sluggish,Viom Networks,Viom Networks pushes back IPO plans to April 2016 as market turn sluggish,0,negative
[TARGET: VIP Industries] VIP Industries Q1 net down by 38.8 per cent at Rs 23.5 crore,VIP Industries,VIP Industries Q1 net down by 38.8 per cent at Rs 23.5 crore,0,negative
[TARGET: Berkshire] Warren Buffett's Berkshire equity portfolio goes awry; loses $5 bn since June 30,Berkshire,Warren Buffett's Berkshire equity portfolio goes awry; loses $5 bn since June 30,0,negative
[TARGET: Wockhardt] Wockhardt slips nearly 4 per cent as Illinois unit comes under USFDA scanner,Wockhardt,Wockhardt slips nearly 4 per cent as Illinois unit comes under USFDA scanner,0,negative
[TARGET: Nifty] Would not want to buy Nifty for a target of 6750: Sandeep Wagle,Nifty,Would not want to buy Nifty for a target of 6750: Sandeep Wagle,0,negative
[TARGET: Yen] Yen sinks to 7-year low after Bank of Japan tricks and treats investors,Yen,Yen sinks to 7-year low after Bank of Japan tricks and treats investors,0,negative
"[TARGET: Zinc] Zinc futures fall 0.17 per cent on low spot demand, weak global cues",Zinc,"Zinc futures fall 0.17 per cent on low spot demand, weak global cues",0,negative
[TARGET: Nifty] 8300-8400 levels on Nifty to be worst case scenario post Budget 2015: Ashwani Gujral,Nifty,8300-8400 levels on Nifty to be worst case scenario post Budget 2015: Ashwani Gujral,0,negative
"[TARGET: AirAsia] AirAsia shares post biggest drop in 3 years, fall 7.8% after plane goes missing",AirAsia,"AirAsia shares post biggest drop in 3 years, fall 7.8% after plane goes missing",0,negative
[TARGET: AirAsia] AirAsia shares skid nearly 9 pct day after CEO outlines plans to raise funds,AirAsia,AirAsia shares skid nearly 9 pct day after CEO outlines plans to raise funds,0,negative
"[TARGET: gold] Assets under gold ETF decline 14% in one year, 35% in last 3 years",gold,"Assets under gold ETF decline 14% in one year, 35% in last 3 years",0,negative
[TARGET: Australian shares] Australian shares falls for third day straight as growth data reduces rate hike prospects,Australian shares,Australian shares falls for third day straight as growth data reduces rate hike prospects,0,negative
"[TARGET: sugar stocks] Avoid sugar stocks as too many people are stuck: Sajiv Dhawan, JV Capital Services",sugar stocks,"Avoid sugar stocks as too many people are stuck: Sajiv Dhawan, JV Capital Services",0,negative
"[TARGET: JV Capital Services] Avoid sugar stocks as too many people are stuck: Sajiv Dhawan, JV Capital Services",JV Capital Services,"Avoid sugar stocks as too many people are stuck: Sajiv Dhawan, JV Capital Services",1,neutral
[TARGET: Bata India] Bata India slips over 4% as Q2 net profit declines to Rs 59.37 crore,Bata India,Bata India slips over 4% as Q2 net profit declines to Rs 59.37 crore,0,negative
"[TARGET: Sampriti Capital] Be in caution mode until govt action in 2012: Sandeep J Shah, Sampriti Capital",Sampriti Capital,"Be in caution mode until govt action in 2012: Sandeep J Shah, Sampriti Capital",1,neutral
"[TARGET: Bhushan Steel] Bhushan Steel plunges 10%, locked in lower circuit; down 50% in just 7 sessions",Bhushan Steel,"Bhushan Steel plunges 10%, locked in lower circuit; down 50% in just 7 sessions",0,negative
[TARGET: Coffee] Coffee output may fall by 2.2 per cent this year due to crop damage,Coffee,Coffee output may fall by 2.2 per cent this year due to crop damage,0,negative
[TARGET: Bharti Airtel] Credit Suisse maintains underperform rating on Bharti Airtel post Q4; sees over 30% downside,Bharti Airtel,Credit Suisse maintains underperform rating on Bharti Airtel post Q4; sees over 30% downside,0,negative
[TARGET: Credit Suisse] Credit Suisse maintains underperform rating on Bharti Airtel post Q4; sees over 30% downside,Credit Suisse,Credit Suisse maintains underperform rating on Bharti Airtel post Q4; sees over 30% downside,1,neutral
[TARGET: Crude] Crude likely to fall to $60 a barrel in near to medium term: Experts,Crude,Crude likely to fall to $60 a barrel in near to medium term: Experts,0,negative
"[TARGET: natural gas] Cut in natural gas price, weak global demand to hurt RIL stock: Hemindra Hazari",natural gas,"Cut in natural gas price, weak global demand to hurt RIL stock: Hemindra Hazari",0,negative
